Product Id, Product Name, Country, Network Name, Supplier Acc Id, Supplier Acc Name, MCC, MNC, Priority, Routing Criteria, Connectivity, Cost (USD), Prod Price (USD),
PRD013,Mx-Preferred-Enterprise,GUINEA,CELLCOM TELECOMMUNICATIONS,24338-2,TYNTEC-MT-SMPP-DIRECT,611,5,4,MANUAL,SMPP,0.0246,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,CELLCOM TELECOMMUNICATIONS,24338-1,TYNTEC-MT-SMPP,611,5,2,MANUAL,SMPP,0.0246,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,CELLCOM TELECOMMUNICATIONS,125-1,BICS-MT-SMPP,611,5,5,MANUAL,SMPP,0.0184,--,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,398-1,ORANGE-FR-MT-SMPP,611,1,2,MANUAL,SMPP,0.0748,0.0708,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,35319-1,INFOBIP-MT-SMPP-DIRECT,611,1,3,MANUAL,SMPP,0.0797,0.0708,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,35077-1,MITTO-MT-SMPP,611,1,6,MANUAL,SMPP,0.013,0.0708,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,35076-1,TELINTEL-MT-SMPP-GOLD,611,1,5,MANUAL,SMPP,0.018,0.0708,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,24338-2,TYNTEC-MT-SMPP-DIRECT,611,1,7,MANUAL,SMPP,0.0813,0.0708,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,24338-1,TYNTEC-MT-SMPP,611,1,4,MANUAL,SMPP,0.0813,0.0708,
"PRD""01""3",Mx-Preferred-Enterprise,GUINEA,ORANGE GUINEA CONAKRY,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,611,1,1,MANUAL,SMPP,0.073,--,#VALUE!
PRD013,Mx-Preferred-Enterprise,GUINEA,INTERCEL GUINEE,35077-1,MITTO-MT-SMPP,611,3,2,MANUAL,SMPP,0.0185,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,INTERCEL GUINEE,35076-1,TELINTEL-MT-SMPP-GOLD,611,3,3,MANUAL,SMPP,0.0099,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,INTERCEL GUINEE,24338-2,TYNTEC-MT-SMPP-DIRECT,611,3,5,MANUAL,SMPP,0.0125,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,INTERCEL GUINEE,24338-1,TYNTEC-MT-SMPP,611,3,1,MANUAL,SMPP,0.0087,0.0708,0.0621
PRD013,Mx-Preferred-Enterprise,GUINEA,INTERCEL GUINEE,"128""03""-2",ORANGEESP-ES-MT-SMPP-GOLD,611,3,4,MANUAL,SMPP,0.0147,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,AREEBA GUINEA,35077-1,MITTO-MT-SMPP,611,4,5,MANUAL,SMPP,0.014,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,AREEBA GUINEA,35076-1,TELINTEL-MT-SMPP-GOLD,611,4,2,MANUAL,SMPP,0.025,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,AREEBA GUINEA,24338-2,TYNTEC-MT-SMPP-DIRECT,611,4,3,MANUAL,SMPP,0.0554,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,AREEBA GUINEA,24338-1,TYNTEC-MT-SMPP,611,4,4,MANUAL,SMPP,0.0554,0.0708,
PRD013,Mx-Preferred-Enterprise,GUINEA,AREEBA GUINEA,125-1,BICS-MT-SMPP,611,4,1,MANUAL,SMPP,0.0417,--,#VALUE!
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,36901-1,APHEX-MT-SMPP,704,3,5,MANUAL,SMPP,0.017,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,35319-1,INFOBIP-MT-SMPP-DIRECT,704,3,8,MANUAL,SMPP,0.0282,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,35077-1,MITTO-MT-SMPP,704,3,1,MANUAL,SMPP,0.007,0.0236,0.0166
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,35076-1,TELINTEL-MT-SMPP-GOLD,704,3,4,MANUAL,SMPP,0.021,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,29923-1,NEXMO-MT-SMPP,704,3,2,MANUAL,SMPP,0.0215,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,29042-2,TIWS-MT-SMPP,704,3,3,MANUAL,SMPP,0.0221,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,24338-2,TYNTEC-MT-SMPP-DIRECT,704,3,9,MANUAL,SMPP,0.0554,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,24338-1,TYNTEC-MT-SMPP,704,3,6,MANUAL,SMPP,0.0554,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,TELEFONICA MOVILES GUATEMALA,19880-1,CASCABLE-MT-SMPP,704,3,7,MANUAL,SMPP,0.018,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,COMUNICACIONES CELULARES COMCEL,36901-1,APHEX-MT-SMPP,704,2,4,MANUAL,SMPP,0.017,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,COMUNICACIONES CELULARES COMCEL,35077-1,MITTO-MT-SMPP,704,2,1,MANUAL,SMPP,0.015,0.0236,0.0086
PRD013,Mx-Preferred-Enterprise,GUATEMALA,COMUNICACIONES CELULARES COMCEL,35076-1,TELINTEL-MT-SMPP-GOLD,704,2,3,MANUAL,SMPP,0.022,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,COMUNICACIONES CELULARES COMCEL,29923-1,NEXMO-MT-SMPP,704,2,2,MANUAL,SMPP,0.0215,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,COMUNICACIONES CELULARES COMCEL,24338-2,TYNTEC-MT-SMPP-DIRECT,704,2,6,MANUAL,SMPP,0.0165,0.0236,
PRD013,Mx-Preferred-Enterprise,GUATEMALA,COMUNICACIONES CELULARES COMCEL,24338-1,TYNTEC-MT-SMPP,704,2,5,MANUAL,SMPP,0.0165,0.0236,
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,36901-1,APHEX-MT-SMPP,704,1,4,MANUAL,SMPP,0.017,0.0236,
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,35319-1,INFOBIP-MT-SMPP-DIRECT,704,1,6,MANUAL,SMPP,0.0282,0.0236,
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,35077-1,MITTO-MT-SMPP,704,1,1,MANUAL,SMPP,0.007,0.0236,0.0166
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,35076-1,TELINTEL-MT-SMPP-GOLD,704,1,3,MANUAL,SMPP,0.021,0.0236,
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,29923-1,NEXMO-MT-SMPP,704,1,2,MANUAL,SMPP,0.0215,0.0236,
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,24338-2,TYNTEC-MT-SMPP-DIRECT,704,1,7,MANUAL,SMPP,0.0554,0.0236,
"PRD""01""3",Mx-Preferred-Enterprise,GUATEMALA,SERCOM,24338-1,TYNTEC-MT-SMPP,704,1,5,MANUAL,SMPP,0.0554,0.0236,
PRD013,Mx-Preferred-Enterprise,GUAM,PULSE MOBILE GUAM,35076-1,TELINTEL-MT-SMPP-GOLD,310,140,1,RATE,SMPP,0.0047,0.034,0.0293
PRD013,Mx-Preferred-Enterprise,GUAM,PULSE MOBILE GUAM,24338-2,TYNTEC-MT-SMPP-DIRECT,310,140,2,RATE,SMPP,0.0125,0.034,
PRD013,Mx-Preferred-Enterprise,GUAM,HAFATEL,35076-1,TELINTEL-MT-SMPP-GOLD,310,470,1,RATE,SMPP,0.0047,0.034,0.0293
PRD013,Mx-Preferred-Enterprise,GUAM,HAFATEL,24338-2,TYNTEC-MT-SMPP-DIRECT,310,470,2,RATE,SMPP,0.0554,0.034,
PRD013,Mx-Preferred-Enterprise,GUADELOUPE,DAUPHIN TELECOM,35076-1,TELINTEL-MT-SMPP-GOLD,"308, 340","02, 08",2,MANUAL,SMPP,0.015,0.1439,
PRD013,Mx-Preferred-Enterprise,GUADELOUPE,DAUPHIN TELECOM,24338-2,TYNTEC-MT-SMPP-DIRECT,"308, 340","02, 08",1,MANUAL,SMPP,0.0125,0.1439,0.1314
"PRD""01""3",Mx-Preferred-Enterprise,GUADELOUPE,ORANGE CARAIBE,35319-1,INFOBIP-MT-SMPP-DIRECT,340,1,3,MANUAL,SMPP,0.0896,0.1439,
"PRD""01""3",Mx-Preferred-Enterprise,GUADELOUPE,ORANGE CARAIBE,35076-1,TELINTEL-MT-SMPP-GOLD,340,1,1,MANUAL,SMPP,0.015,0.1439,0.1289
"PRD""01""3",Mx-Preferred-Enterprise,GUADELOUPE,ORANGE CARAIBE,24338-2,TYNTEC-MT-SMPP-DIRECT,340,1,2,MANUAL,SMPP,0.0872,0.1439,
PRD013,Mx-Preferred-Enterprise,GRENADA,CABLE&WIRELESS GRENADA,35319-1,INFOBIP-MT-SMPP-DIRECT,352,110,3,MANUAL,SMPP,0.0319,0.0334,
PRD013,Mx-Preferred-Enterprise,GRENADA,CABLE&WIRELESS GRENADA,35076-1,TELINTEL-MT-SMPP-GOLD,352,110,2,MANUAL,SMPP,0.0038,0.0334,
PRD013,Mx-Preferred-Enterprise,GRENADA,CABLE&WIRELESS GRENADA,24338-2,TYNTEC-MT-SMPP-DIRECT,352,110,4,MANUAL,SMPP,0.031,0.0334,
PRD013,Mx-Preferred-Enterprise,GRENADA,CABLE&WIRELESS GRENADA,20054-1,CWILIME-MT-SS7,352,110,1,MANUAL,SS7,0.015,0.0334,0.0184
PRD013,Mx-Preferred-Enterprise,GRENADA,DIGICEL GRENADA,35319-1,INFOBIP-MT-SMPP-DIRECT,352,"30, 50",4,MANUAL,SMPP,0.0356,0.0334,
PRD013,Mx-Preferred-Enterprise,GRENADA,DIGICEL GRENADA,35076-1,TELINTEL-MT-SMPP-GOLD,352,"30, 50",3,MANUAL,SMPP,0.0038,0.0334,
PRD013,Mx-Preferred-Enterprise,GRENADA,DIGICEL GRENADA,24338-2,TYNTEC-MT-SMPP-DIRECT,352,"30, 50",5,MANUAL,SMPP,0.031,0.0334,
PRD013,Mx-Preferred-Enterprise,GRENADA,DIGICEL GRENADA,17425-2,DIGICEL-MT-SMPP,352,"30, 50",1,MANUAL,SMPP,0.025,--,#VALUE!
PRD013,Mx-Preferred-Enterprise,GRENADA,DIGICEL GRENADA,17425-1,DIGICEL-MT-SS7,352,"30, 50",2,MANUAL,SS7,0.025,0.0334,
"PRD""01""3",Mx-Preferred-Enterprise,GREENLAND,TELE GREENLAND,35319-1,INFOBIP-MT-SMPP-DIRECT,290,1,3,MANUAL,SMPP,0.0319,0.0135,
"PRD""01""3",Mx-Preferred-Enterprise,GREENLAND,TELE GREENLAND,35076-1,TELINTEL-MT-SMPP-GOLD,290,1,1,MANUAL,SMPP,0.0043,0.0135,0.0092
"PRD""01""3",Mx-Preferred-Enterprise,GREENLAND,TELE GREENLAND,24338-2,TYNTEC-MT-SMPP-DIRECT,290,1,2,MANUAL,SMPP,0.0125,0.0135,
PRD013,Mx-Preferred-Enterprise,GREECE,YUBOTO,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,202,12,1,MANUAL,SMPP,0.035,0.045,0.01
PRD013,Mx-Preferred-Enterprise,GREECE,MOBIWEB GREECE,32089-2,AGILE-MT-SMPP,202,15,2,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,MOBIWEB GREECE,30040-6,BEEPSEND-MT-SMPP-DIRECT,202,15,3,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,MOBIWEB GREECE,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,202,15,1,MANUAL,SMPP,0.035,0.045,0.01
PRD013,Mx-Preferred-Enterprise,GREECE,AMD TELECOM GREECE,"35""07""7-1",MITTO-MT-SMPP,202,7,1,MANUAL,SMPP,0.0065,0.045,0.0385
PRD013,Mx-Preferred-Enterprise,GREECE,AMD TELECOM GREECE,32089-2,AGILE-MT-SMPP,202,7,2,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,AMD TELECOM GREECE,30040-6,BEEPSEND-MT-SMPP-DIRECT,202,7,4,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,AMD TELECOM GREECE,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,202,7,3,MANUAL,SMPP,0.035,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,35319-1,INFOBIP-MT-SMPP-DIRECT,202,"01, 02",6,MANUAL,SMPP,0.0405,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,35077-1,MITTO-MT-SMPP,202,"01, 02",2,MANUAL,SMPP,0.0354,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,32089-2,AGILE-MT-SMPP,202,"01, 02",9,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,31790-1,HORISEN-MT-SMPP-DIRECT,202,"01, 02",5,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,30234-2,CLX-MT-SMPP-GW6,202,"01, 02",8,MANUAL,SMPP,0.0442,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,30040-8,BEEPSEND-MT-SMPP-HQ,202,"01, 02",4,MANUAL,SMPP,0.0442,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,30040-6,BEEPSEND-MT-SMPP-DIRECT,202,"01, 02",3,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,24338-2,TYNTEC-MT-SMPP-DIRECT,202,"01, 02",7,MANUAL,SMPP,0.0697,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,COSMOTE,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,202,"01, 02",1,MANUAL,SMPP,0.035,0.045,0.01
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,35319-1,INFOBIP-MT-SMPP-DIRECT,202,5,8,MANUAL,SMPP,0.0405,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,35077-1,MITTO-MT-SMPP,202,5,1,MANUAL,SMPP,0.003,0.045,0.042
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,32089-2,AGILE-MT-SMPP,202,5,6,MANUAL,SMPP,0.0368,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,31790-1,HORISEN-MT-SMPP-DIRECT,202,5,4,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,30234-2,CLX-MT-SMPP-GW6,202,5,10,MANUAL,SMPP,0.0405,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,30040-8,BEEPSEND-MT-SMPP-HQ,202,5,5,MANUAL,SMPP,0.0429,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,30040-6,BEEPSEND-MT-SMPP-DIRECT,202,5,2,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,26784-1,VDFMALTA-MT-SMPP,202,5,3,MANUAL,SMPP,0.065,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,24338-2,TYNTEC-MT-SMPP-DIRECT,202,5,9,MANUAL,SMPP,0.0793,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,VODAFONE PANAFON,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,202,5,7,MANUAL,SMPP,0.035,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,35319-1,INFOBIP-MT-SMPP-DIRECT,202,"09, 10",7,MANUAL,SMPP,0.0405,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,35077-1,MITTO-MT-SMPP,202,"09, 10",2,MANUAL,SMPP,0.038,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,32089-2,AGILE-MT-SMPP,202,"09, 10",6,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,31790-1,HORISEN-MT-SMPP-DIRECT,202,"09, 10",4,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,30234-2,CLX-MT-SMPP-GW6,202,"09, 10",9,MANUAL,SMPP,0.0564,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,30040-8,BEEPSEND-MT-SMPP-HQ,202,"09, 10",5,MANUAL,SMPP,0.0429,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,30040-6,BEEPSEND-MT-SMPP-DIRECT,202,"09, 10",3,MANUAL,SMPP,0.0393,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,24338-2,TYNTEC-MT-SMPP-DIRECT,202,"09, 10",8,MANUAL,SMPP,0.0641,0.045,
PRD013,Mx-Preferred-Enterprise,GREECE,WIND HELLAS,12803-2,ORANGEESP-ES-MT-SMPP-GOLD,202,"09, 10",1,MANUAL,SMPP,0.035,0.045,0.01
"PRD""01""3",Mx-Preferred-Enterprise,GIBRALTAR,GIBTEL,35076-1,TELINTEL-MT-SMPP-GOLD,266,1,1,MANUAL,SMPP,0.0031,0.0134,0.0103
"PRD""01""3",Mx-Preferred-Enterprise,GIBRALTAR,GIBTEL,24338-2,TYNTEC-MT-SMPP-DIRECT,266,1,2,MANUAL,SMPP,0.0125,0.0134,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,37732-1,MNOTIFY-MT-SMPP,620,7,1,MANUAL,SMPP,0.0029,0.0099,0.007
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,36812-1,HUBTELSMSGH-MT-SMPP,620,7,2,MANUAL,SMPP,0.0066,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,35319-1,INFOBIP-MT-SMPP-DIRECT,620,7,5,MANUAL,SMPP,0.008,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,35187-1,SIMIGENIX-MT-SMPP-DIRECT,620,7,4,MANUAL,SMPP,0.0049,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,31944-1,SILVER-MT-SMPP,620,7,6,MANUAL,SMPP,0.0074,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,30569-3,ROUTESMS-MT-SMPP-PREM,620,7,3,MANUAL,SMPP,0.0037,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,30040-8,BEEPSEND-MT-SMPP-HQ,620,7,8,MANUAL,SMPP,0.0086,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,30040-6,BEEPSEND-MT-SMPP-DIRECT,620,7,7,MANUAL,SMPP,0.0245,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,29923-1,NEXMO-MT-SMPP,620,7,9,MANUAL,SMPP,0.0109,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,GLO MOBILE GHANA,24338-2,TYNTEC-MT-SMPP-DIRECT,620,7,10,MANUAL,SMPP,0.0125,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,37732-1,MNOTIFY-MT-SMPP,620,6,1,MANUAL,SMPP,0.0029,0.0099,0.007
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,36812-1,HUBTELSMSGH-MT-SMPP,620,6,7,MANUAL,SMPP,0.0066,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,35319-1,INFOBIP-MT-SMPP-DIRECT,620,6,8,MANUAL,SMPP,0.008,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,35187-1,SIMIGENIX-MT-SMPP-DIRECT,620,6,4,MANUAL,SMPP,0.0049,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,31944-1,SILVER-MT-SMPP,620,6,5,MANUAL,SMPP,0.0074,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,30569-3,ROUTESMS-MT-SMPP-PREM,620,6,3,MANUAL,SMPP,0.0037,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,30040-8,BEEPSEND-MT-SMPP-HQ,620,6,9,MANUAL,SMPP,0.0086,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,30040-6,BEEPSEND-MT-SMPP-DIRECT,620,6,6,MANUAL,SMPP,0.0466,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,29923-1,NEXMO-MT-SMPP,620,6,10,MANUAL,SMPP,0.0109,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,24338-2,TYNTEC-MT-SMPP-DIRECT,620,6,11,MANUAL,SMPP,0.0125,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ZAIN COMMUNICATIONS GHANA,18210-2,AIRTEL-MT-SMPP,620,6,2,MANUAL,SMPP,0.0368,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,37732-1,MNOTIFY-MT-SMPP,620,2,1,MANUAL,SMPP,0.0029,0.0099,0.007
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,36812-1,HUBTELSMSGH-MT-SMPP,620,2,2,MANUAL,SMPP,0.0066,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,35319-1,INFOBIP-MT-SMPP-DIRECT,620,2,8,MANUAL,SMPP,0.008,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,35187-1,SIMIGENIX-MT-SMPP-DIRECT,620,2,4,MANUAL,SMPP,0.0049,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,31944-1,SILVER-MT-SMPP,620,2,5,MANUAL,SMPP,0.0074,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,30569-3,ROUTESMS-MT-SMPP-PREM,620,2,3,MANUAL,SMPP,0.0037,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,30040-8,BEEPSEND-MT-SMPP-HQ,620,2,9,MANUAL,SMPP,0.011,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,30040-6,BEEPSEND-MT-SMPP-DIRECT,620,2,7,MANUAL,SMPP,0.0245,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,29923-1,NEXMO-MT-SMPP,620,2,10,MANUAL,SMPP,0.0109,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,26784-1,VDFMALTA-MT-SMPP,620,2,6,MANUAL,SMPP,0.0429,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,ONE TOUCH GHANA TELECOMS,24338-2,TYNTEC-MT-SMPP-DIRECT,620,2,11,MANUAL,SMPP,0.0404,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,37732-1,MNOTIFY-MT-SMPP,620,3,1,MANUAL,SMPP,0.0029,0.0099,0.007
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,36812-1,HUBTELSMSGH-MT-SMPP,620,3,3,MANUAL,SMPP,0.0066,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,35319-1,INFOBIP-MT-SMPP-DIRECT,620,3,8,MANUAL,SMPP,0.008,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,35187-1,SIMIGENIX-MT-SMPP-DIRECT,620,3,5,MANUAL,SMPP,0.0049,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,34748-1,MILLICOM-GH-MT-SMPP,620,3,2,MANUAL,SMPP,0.0057,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,31944-1,SILVER-MT-SMPP,620,3,6,MANUAL,SMPP,0.0074,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,30569-3,ROUTESMS-MT-SMPP-PREM,620,3,4,MANUAL,SMPP,0.0037,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,30040-8,BEEPSEND-MT-SMPP-HQ,620,3,9,MANUAL,SMPP,0.0147,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,30040-6,BEEPSEND-MT-SMPP-DIRECT,620,3,7,MANUAL,SMPP,0.0245,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,29923-1,NEXMO-MT-SMPP,620,3,10,MANUAL,SMPP,0.0109,0.0099,
PRD013,Mx-Preferred-Enterprise,GHANA,MILLICOM GHANA,24338-2,TYNTEC-MT-SMPP-DIRECT,620,3,11,MANUAL,SMPP,0.0125,0.0099,
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,37732-1,MNOTIFY-MT-SMPP,620,1,1,MANUAL,SMPP,0.0029,0.0099,0.007
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,36812-1,HUBTELSMSGH-MT-SMPP,620,1,2,MANUAL,SMPP,0.0066,0.0099,
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,35319-1,INFOBIP-MT-SMPP-DIRECT,620,1,7,MANUAL,SMPP,0.008,0.0099,
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,35187-1,SIMIGENIX-MT-SMPP-DIRECT,620,1,4,MANUAL,SMPP,0.0049,0.0099,
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,31944-1,SILVER-MT-SMPP,620,1,5,MANUAL,SMPP,0.0074,0.0099,
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,30569-3,ROUTESMS-MT-SMPP-PREM,620,1,3,MANUAL,SMPP,0.0037,0.0099,
"PRD""01""3",Mx-Preferred-Enterprise,GHANA,SCANCOM,30040-8,BEEPSEND-MT-SMPP-HQ,620,1,8,MANUAL,SMPP,0.0196,0.0099,
